Dataset ID,Pipeline ID ,Performance (Accuracy Score),perf>0.88
580,474,0.98201376,1
883,474,0.98201376,1
416,742,0.880797,0
610,679,0.98201376,1
531,21,0.9933072,1
909,413,0.98201376,1
673,312,0.9933072,1
898,933,0.95257413,1
629,534,0.98201376,1
795,280,0.98201376,1
775,865,0.95257413,1
891,87,0.98201376,1
658,69,0.98201376,1
712,881,0.95257413,1
882,54,0.98201376,1
702,321,0.95257413,1
706,316,0.95257413,1
658,314,0.95257413,1
675,749,0.98201376,1
267,175,0.9933072,1
56,322,0.95257413,1
689,207,0.9933072,1
844,908,0.98201376,1
912,209,0.880797,0
250,78,0.9933072,1
915,134,0.98201376,1
456,675,0.95257413,1
879,20,0.880797,0
915,49,0.9933072,1
727,115,0.98201376,1
811,244,0.880797,0
910,239,0.7310586,0
642,158,0.95257413,1
285,249,0.98201376,1
404,25,0.95257413,1
678,321,0.95257413,1
649,390,0.880797,0
404,1040,0.9933072,1
658,707,0.95257413,1
773,446,0.7310586,0
331,677,0.98201376,1
530,897,0.9933072,1
454,549,0.98201376,1
829,264,0.9933072,1
933,178,0.880797,0
753,236,0.95257413,1
523,81,0.98201376,1
842,68,0.95257413,1
273,1050,0.98201376,1
24,120,0.98201376,1
451,178,0.9933072,1
918,245,0.95257413,1
521,479,0.9933072,1
612,434,0.9933072,1
881,415,0.98201376,1
733,486,0.98201376,1
473,478,0.9933072,1
711,1502,0.98201376,1
822,172,0.9933072,1
714,27,0.9933072,1
392,124,0.98201376,1
316,259,0.98201376,1
596,150,0.98201376,1
918,716,0.95257413,1
696,974,0.7310586,0
12,48,0.98201376,1
882,1114,0.98201376,1
525,272,0.880797,0
888,225,0.880797,0
882,64,0.98201376,1
552,505,0.98201376,1
485,407,0.95257413,1
84,1112,0.880797,0
607,734,0.98201376,1
893,310,0.98201376,1
209,173,0.9933072,1
605,474,0.98201376,1
317,274,0.98201376,1
814,613,0.95257413,1
706,637,0.98201376,1
496,1045,0.95257413,1
893,1378,0.98201376,1
743,8,0.95257413,1
917,63,0.98201376,1
789,50,0.95257413,1
859,310,0.98201376,1
871,349,0.95257413,1
692,190,0.880797,0
768,234,0.95257413,1
232,69,0.9933072,1
748,739,0.95257413,1
659,741,0.880797,0
610,287,0.95257413,1
233,640,0.98201376,1
750,381,0.95257413,1
931,488,0.98201376,1
683,482,0.9933072,1
58,1073,0.98201376,1
876,581,0.880797,0
803,122,0.98201376,1
550,208,0.9933072,1
312,231,0.95257413,1
882,88,0.9933072,1
941,171,0.9933072,1
885,1230,0.95257413,1
937,299,0.95257413,1
286,63,0.9933072,1
711,416,0.98201376,1
206,596,0.95257413,1
668,481,0.98201376,1
794,587,0.9933072,1
388,1120,0.98201376,1
804,805,0.98201376,1
405,512,0.9933072,1
150,426,0.9933072,1
794,256,0.95257413,1
746,1133,0.9933072,1
200,1397,0.98201376,1
341,1011,0.98201376,1
659,237,0.95257413,1
852,331,0.95257413,1
882,769,0.98201376,1
214,53,0.98201376,1
552,527,0.95257413,1
100,865,0.98201376,1
550,1252,0.880797,0
302,992,0.880797,0
302,513,0.9933072,1
810,306,0.98201376,1
931,1049,0.98201376,1
683,410,0.95257413,1
649,132,0.98201376,1
712,749,0.95257413,1
313,948,0.98201376,1
736,473,0.9933072,1
703,172,0.98201376,1
691,410,0.98201376,1
861,596,0.95257413,1
158,590,0.98201376,1
757,90,0.98201376,1
730,481,0.95257413,1
932,208,0.880797,0
587,379,0.95257413,1
805,520,0.95257413,1
560,469,0.95257413,1
331,768,0.95257413,1
566,656,0.9933072,1
888,70,0.95257413,1
268,716,0.7310586,0
930,311,0.98201376,1
893,470,0.98201376,1
845,68,0.9933072,1
621,1059,0.95257413,1
717,684,0.98201376,1
804,194,0.95257413,1
473,422,0.9933072,1
457,844,0.95257413,1
471,420,0.9933072,1
96,172,0.95257413,1
41,110,0.7310586,0
488,298,0.880797,0
407,271,0.98201376,1
857,689,0.95257413,1
435,924,0.98201376,1
837,127,0.98201376,1
888,149,0.9933072,1
434,471,0.880797,0
893,274,0.98201376,1
493,180,0.98201376,1
702,122,0.98201376,1
434,500,0.95257413,1
333,760,0.880797,0
325,519,0.9933072,1
804,567,0.95257413,1
25,750,0.98201376,1
895,496,0.95257413,1
531,548,0.9933072,1
378,93,0.9933072,1
313,755,0.95257413,1
925,299,0.95257413,1
888,733,0.95257413,1
576,767,0.95257413,1
556,245,0.9933072,1
736,10,0.95257413,1
480,662,0.98201376,1
822,68,0.9933072,1
503,363,0.880797,0
43,327,0.98201376,1
715,431,0.9933072,1
600,324,0.98201376,1
495,558,0.9933072,1
13,653,0.98201376,1
869,78,0.98201376,1
199,469,0.98201376,1
720,990,0.95257413,1
658,478,0.9933072,1
175,339,0.9933072,1
552,80,0.95257413,1
892,410,0.95257413,1
730,65,0.98201376,1
572,178,0.98201376,1
737,658,0.98201376,1
401,227,0.95257413,1
663,52,0.95257413,1
715,207,0.9933072,1
876,202,0.98201376,1
820,55,0.9933072,1
832,176,0.9933072,1
882,85,0.95257413,1
287,198,0.98201376,1
908,681,0.95257413,1
720,677,0.95257413,1
881,683,0.95257413,1
720,422,0.9933072,1
901,293,0.880797,0
890,24,0.9933072,1
834,293,0.95257413,1
669,602,0.9933072,1
452,119,0.7310586,0
877,516,0.98201376,1
917,637,0.98201376,1
7,509,0.98201376,1
223,990,0.7310586,0
378,180,0.98201376,1
566,526,0.95257413,1
875,275,0.98201376,1
931,427,0.98201376,1
652,580,0.7310586,0
300,68,0.9933072,1
797,1468,0.95257413,1
572,285,0.95257413,1
710,735,0.9933072,1
408,537,0.95257413,1
495,720,0.9933072,1
55,224,0.880797,0
678,49,0.9933072,1
861,172,0.9933072,1
190,314,0.9933072,1
908,164,0.9933072,1
313,1216,0.880797,0
689,201,0.880797,0
697,498,0.95257413,1
647,204,0.95257413,1
867,232,0.880797,0
115,55,0.9933072,1
888,326,0.95257413,1
424,91,0.9933072,1
718,284,0.98201376,1
730,206,0.98201376,1
523,707,0.98201376,1
285,273,0.880797,0
552,497,0.98201376,1
912,301,0.98201376,1
428,595,0.95257413,1
89,1191,0.9933072,1
290,222,0.9933072,1
478,136,0.98201376,1
896,204,0.95257413,1
340,298,0.9933072,1
675,686,0.7310586,0
404,208,0.95257413,1
344,37,0.880797,0
636,245,0.880797,0
294,460,0.9933072,1
129,418,0.9933072,1
269,233,0.9933072,1
654,410,0.95257413,1
513,23,0.95257413,1
725,322,0.95257413,1
486,719,0.98201376,1
720,659,0.9933072,1
762,1100,0.95257413,1
431,826,0.95257413,1
924,298,0.95257413,1
424,1415,0.95257413,1
747,233,0.98201376,1
913,691,0.95257413,1
415,301,0.9933072,1
711,587,0.98201376,1
917,212,0.9933072,1
290,26,0.95257413,1
284,182,0.98201376,1
750,557,0.95257413,1
386,174,0.9933072,1
649,505,0.95257413,1
664,97,0.98201376,1
424,293,0.880797,0
221,16,0.880797,0
0,42,0.98201376,1
715,184,0.9933072,1
827,274,0.95257413,1
404,855,0.7310586,0
177,992,0.9933072,1
821,24,0.95257413,1
591,1021,0.9933072,1
534,85,0.98201376,1
667,49,0.9933072,1
665,193,0.95257413,1
942,126,0.9933072,1
864,293,0.98201376,1
925,287,0.95257413,1
120,11,0.9933072,1
706,881,0.98201376,1
895,410,0.880797,0
798,173,0.9933072,1
850,124,0.98201376,1
502,222,0.9933072,1
624,750,0.98201376,1
879,434,0.98201376,1
879,1012,0.95257413,1
696,814,0.95257413,1
333,186,0.98201376,1
842,184,0.95257413,1
869,185,0.98201376,1
566,177,0.98201376,1
40,193,0.95257413,1
665,6,0.98201376,1
230,865,0.95257413,1
642,196,0.98201376,1
585,287,0.98201376,1
861,461,0.98201376,1
917,605,0.98201376,1
154,305,0.9933072,1
659,745,0.98201376,1
212,626,0.98201376,1
290,784,0.98201376,1
695,1125,0.95257413,1
707,545,0.95257413,1
865,886,0.95257413,1
297,8,0.98201376,1
473,486,0.98201376,1
285,122,0.9933072,1
901,479,0.9933072,1
652,166,0.880797,0
262,433,0.98201376,1
787,1111,0.95257413,1
853,48,0.98201376,1
772,153,0.9933072,1
890,1027,0.95257413,1
888,270,0.95257413,1
228,315,0.7310586,0
714,221,0.95257413,1
709,134,0.9933072,1
324,175,0.95257413,1
801,298,0.98201376,1
378,1074,0.95257413,1
917,15,0.98201376,1
268,64,0.98201376,1
496,393,0.95257413,1
932,79,0.880797,0
404,240,0.7310586,0
626,664,0.95257413,1
697,256,0.95257413,1
877,98,0.98201376,1
451,480,0.9933072,1
633,108,0.98201376,1
717,749,0.95257413,1
926,124,0.98201376,1
432,456,0.7310586,0
792,128,0.98201376,1
803,1209,0.880797,0
879,99,0.9933072,1
719,261,0.98201376,1
42,3,0.98201376,1
921,49,0.9933072,1
936,223,0.98201376,1
568,324,0.7310586,0
702,299,0.98201376,1
495,650,0.880797,0
804,718,0.98201376,1
775,478,0.98201376,1
302,996,0.880797,0
715,398,0.95257413,1
187,454,0.98201376,1
891,587,0.9933072,1
307,545,0.95257413,1
723,892,0.95257413,1
750,110,0.95257413,1
458,454,0.880797,0
721,627,0.98201376,1
863,190,0.98201376,1
532,214,0.98201376,1
483,21,0.9933072,1
809,268,0.9933072,1
556,175,0.98201376,1
719,309,0.98201376,1
523,795,0.95257413,1
739,301,0.9933072,1
735,126,0.98201376,1
718,87,0.95257413,1
640,133,0.9933072,1
690,499,0.95257413,1
209,301,0.9933072,1
926,738,0.95257413,1
686,312,0.9933072,1
937,872,0.95257413,1
600,167,0.9933072,1
869,948,0.95257413,1
76,155,0.98201376,1
884,450,0.880797,0
377,530,0.98201376,1
828,123,0.98201376,1
748,356,0.98201376,1
654,862,0.95257413,1
302,82,0.9933072,1
80,115,0.95257413,1
91,706,0.98201376,1
420,97,0.9933072,1
425,142,0.95257413,1
522,731,0.98201376,1
901,180,0.95257413,1
324,615,0.98201376,1
697,403,0.7310586,0
490,22,0.880797,0
61,166,0.880797,0
586,288,0.95257413,1
267,712,0.98201376,1
757,487,0.95257413,1
300,116,0.9933072,1
473,608,0.98201376,1
248,222,0.98201376,1
153,186,0.9933072,1
707,110,0.98201376,1
708,208,0.95257413,1
362,11,0.9933072,1
619,242,0.95257413,1
814,251,0.880797,0
896,132,0.98201376,1
89,655,0.9933072,1
940,180,0.9933072,1
715,1015,0.95257413,1
805,167,0.98201376,1
53,822,0.880797,0
825,1221,0.95257413,1
485,684,0.95257413,1
888,545,0.98201376,1
746,844,0.880797,0
654,741,0.95257413,1
931,174,0.98201376,1
496,28,0.98201376,1
270,8,0.98201376,1
893,1380,0.95257413,1
704,61,0.9933072,1
213,252,0.9933072,1
842,52,0.880797,0
846,98,0.880797,0
698,287,0.95257413,1
884,277,0.95257413,1
763,0,0.98201376,1
238,632,0.9933072,1
888,94,0.98201376,1
415,741,0.98201376,1
168,198,0.98201376,1
748,98,0.9933072,1
715,215,0.9933072,1
267,272,0.95257413,1
127,185,0.9933072,1
830,1011,0.98201376,1
647,120,0.9933072,1
596,687,0.98201376,1
901,303,0.95257413,1
267,209,0.95257413,1
358,929,0.98201376,1
889,229,0.95257413,1
827,270,0.880797,0
898,282,0.98201376,1
129,403,0.9933072,1
845,1003,0.95257413,1
789,762,0.95257413,1
275,901,0.98201376,1
378,184,0.9933072,1
676,741,0.98201376,1
747,131,0.95257413,1
746,68,0.9933072,1
932,474,0.880797,0
892,171,0.9933072,1
289,384,0.98201376,1
882,901,0.98201376,1
421,858,0.95257413,1
869,526,0.9933072,1
757,1022,0.98201376,1
746,11,0.98201376,1
834,422,0.98201376,1
829,209,0.9933072,1
86,221,0.98201376,1
870,344,0.95257413,1
496,366,0.98201376,1
658,158,0.98201376,1
621,97,0.9933072,1
523,202,0.98201376,1
516,24,0.880797,0
879,110,0.98201376,1
560,78,0.95257413,1
864,431,0.7310586,0
670,454,0.98201376,1
532,935,0.98201376,1
654,11,0.95257413,1
698,618,0.880797,0
923,257,0.95257413,1
494,81,0.9933072,1
180,1295,0.7310586,0
429,234,0.880797,0
172,328,0.98201376,1
550,1043,0.95257413,1
7,221,0.9933072,1
935,546,0.9933072,1
7,430,0.880797,0
890,458,0.9933072,1
905,9,0.98201376,1
362,736,0.7310586,0
710,353,0.95257413,1
893,899,0.95257413,1
536,282,0.98201376,1
735,677,0.7310586,0
882,228,0.98201376,1
406,183,0.98201376,1
942,1073,0.98201376,1
594,409,0.98201376,1
674,1627,0.9933072,1
4,366,0.95257413,1
518,878,0.9933072,1
654,126,0.9933072,1
852,326,0.95257413,1
665,215,0.95257413,1
805,180,0.880797,0
623,320,0.98201376,1
665,142,0.880797,0
805,209,0.9933072,1
498,142,0.95257413,1
748,163,0.95257413,1
752,184,0.95257413,1
323,338,0.95257413,1
733,602,0.98201376,1
724,332,0.9933072,1
797,1238,0.98201376,1
804,0,0.98201376,1
534,644,0.98201376,1
664,0,0.98201376,1
58,433,0.98201376,1
428,146,0.880797,0
842,442,0.98201376,1
853,273,0.95257413,1
462,18,0.9933072,1
302,120,0.95257413,1
414,135,0.9933072,1
723,258,0.880797,0
58,1092,0.9933072,1
502,581,0.9933072,1
643,249,0.98201376,1
824,405,0.880797,0
13,918,0.98201376,1
681,195,0.9933072,1
536,270,0.880797,0
832,442,0.95257413,1
159,457,0.9933072,1
652,1206,0.7310586,0
478,356,0.98201376,1
12,915,0.98201376,1
541,11,0.98201376,1
923,704,0.9933072,1
728,299,0.98201376,1
477,194,0.98201376,1
867,407,0.9933072,1
296,143,0.95257413,1
908,288,0.95257413,1
803,167,0.9933072,1
394,126,0.9933072,1
222,872,0.95257413,1
362,23,0.95257413,1
591,195,0.9933072,1
500,293,0.95257413,1
746,518,0.9933072,1
681,712,0.95257413,1
795,858,0.880797,0
411,938,0.98201376,1
892,143,0.98201376,1
757,429,0.9933072,1
696,1046,0.95257413,1
777,280,0.880797,0
689,55,0.98201376,1
344,237,0.9933072,1
665,962,0.95257413,1
682,268,0.95257413,1
673,288,0.880797,0
890,284,0.9933072,1
638,525,0.98201376,1
795,306,0.98201376,1
870,907,0.95257413,1
895,992,0.98201376,1
720,244,0.95257413,1
915,294,0.880797,0
300,657,0.95257413,1
408,922,0.9933072,1
701,747,0.880797,0
888,469,0.98201376,1
353,746,0.880797,0
12,234,0.880797,0
796,686,0.880797,0
663,82,0.98201376,1
631,608,0.95257413,1
347,236,0.98201376,1
294,545,0.98201376,1
845,183,0.9933072,1
652,155,0.98201376,1
668,131,0.98201376,1
755,229,0.95257413,1
437,147,0.9933072,1
505,78,0.9933072,1
757,886,0.9933072,1
652,142,0.95257413,1
893,534,0.98201376,1
637,384,0.9933072,1
935,740,0.98201376,1
791,925,0.95257413,1
806,380,0.880797,0
629,120,0.98201376,1
601,879,0.98201376,1
475,400,0.95257413,1
654,1425,0.880797,0
591,116,0.9933072,1
746,92,0.98201376,1
664,238,0.95257413,1
930,268,0.95257413,1
539,332,0.98201376,1
726,404,0.95257413,1
662,234,0.880797,0
701,257,0.9933072,1
527,257,0.98201376,1
920,273,0.98201376,1
892,245,0.95257413,1
895,639,0.880797,0
245,417,0.95257413,1
893,922,0.9933072,1
644,46,0.98201376,1
619,137,0.9933072,1
687,306,0.98201376,1
496,439,0.7310586,0
781,246,0.7310586,0
57,0,0.9933072,1
542,659,0.95257413,1
388,523,0.9933072,1
724,321,0.98201376,1
333,1019,0.98201376,1
832,261,0.880797,0
845,41,0.9933072,1
128,299,0.95257413,1
220,11,0.9933072,1
804,747,0.880797,0
307,272,0.880797,0
935,590,0.98201376,1
91,684,0.95257413,1
560,472,0.95257413,1
418,27,0.95257413,1
311,212,0.9933072,1
473,322,0.880797,0
846,260,0.7310586,0
647,448,0.95257413,1
559,263,0.95257413,1
384,1117,0.95257413,1
637,522,0.98201376,1
567,518,0.95257413,1
896,32,0.9933072,1
794,394,0.880797,0
884,87,0.98201376,1
850,227,0.98201376,1
879,155,0.98201376,1
151,282,0.98201376,1
457,432,0.98201376,1
879,10,0.98201376,1
863,230,0.95257413,1
56,476,0.98201376,1
454,229,0.95257413,1
905,474,0.95257413,1
84,404,0.880797,0
681,289,0.7310586,0
327,982,0.95257413,1
893,1009,0.98201376,1
921,256,0.98201376,1
693,835,0.98201376,1
47,1062,0.95257413,1
565,85,0.98201376,1
233,836,0.95257413,1
755,234,0.95257413,1
732,1162,0.880797,0
932,582,0.95257413,1
454,81,0.9933072,1
167,545,0.95257413,1
591,284,0.9933072,1
144,448,0.95257413,1
499,581,0.98201376,1
453,462,0.880797,0
129,122,0.98201376,1
617,120,0.98201376,1
893,110,0.95257413,1
129,290,0.98201376,1
183,159,0.95257413,1
605,467,0.98201376,1
710,654,0.98201376,1
726,277,0.880797,0
679,149,0.9933072,1
626,186,0.9933072,1
933,1448,0.9933072,1
287,175,0.98201376,1
829,97,0.9933072,1
740,698,0.98201376,1
895,1133,0.95257413,1
912,431,0.95257413,1
449,775,0.98201376,1
757,37,0.95257413,1
544,433,0.95257413,1
158,872,0.880797,0
585,183,0.880797,0
746,524,0.9933072,1
773,195,0.95257413,1
921,470,0.95257413,1
234,169,0.98201376,1
803,1410,0.95257413,1
779,163,0.98201376,1
777,53,0.880797,0
792,507,0.98201376,1
761,273,0.98201376,1
891,49,0.9933072,1
814,646,0.9933072,1
500,1013,0.98201376,1
144,627,0.880797,0
900,139,0.98201376,1
740,173,0.9933072,1
416,39,0.95257413,1
558,204,0.9933072,1
837,285,0.98201376,1
118,448,0.9933072,1
612,575,0.95257413,1
536,512,0.98201376,1
899,287,0.880797,0
478,473,0.9933072,1
544,943,0.98201376,1
638,603,0.98201376,1
746,189,0.98201376,1
879,287,0.98201376,1
62,13,0.98201376,1
850,976,0.95257413,1
881,661,0.95257413,1
839,6,0.98201376,1
905,6,0.95257413,1
863,66,0.98201376,1
586,1264,0.98201376,1
567,178,0.880797,0
884,150,0.98201376,1
513,88,0.98201376,1
676,108,0.7310586,0
941,877,0.98201376,1
356,925,0.98201376,1
716,287,0.7310586,0
884,385,0.880797,0
850,345,0.9933072,1
689,166,0.880797,0
241,293,0.98201376,1
384,557,0.880797,0
845,497,0.98201376,1
894,12,0.9933072,1
726,684,0.95257413,1
652,530,0.9933072,1
209,167,0.9933072,1
564,189,0.9933072,1
732,743,0.98201376,1
933,435,0.95257413,1
910,189,0.9933072,1
732,1084,0.98201376,1
874,182,0.9933072,1
698,9,0.98201376,1
895,86,0.98201376,1
434,193,0.98201376,1
144,741,0.98201376,1
847,199,0.880797,0
940,992,0.98201376,1
449,518,0.98201376,1
659,218,0.7310586,0
349,186,0.9933072,1
480,87,0.98201376,1
405,701,0.95257413,1
454,249,0.95257413,1
453,284,0.880797,0
845,1065,0.95257413,1
697,486,0.880797,0
881,167,0.9933072,1
58,192,0.98201376,1
918,284,0.9933072,1
659,455,0.7310586,0
843,259,0.7310586,0
839,120,0.880797,0
305,1250,0.9933072,1
623,476,0.95257413,1
756,152,0.95257413,1
734,747,0.95257413,1
532,1290,0.7310586,0
857,99,0.95257413,1
404,98,0.9933072,1
427,351,0.98201376,1
268,51,0.98201376,1
615,878,0.98201376,1
663,181,0.98201376,1
130,296,0.98201376,1
498,524,0.98201376,1
765,132,0.95257413,1
394,865,0.95257413,1
313,1062,0.9933072,1
599,510,0.9933072,1
827,1465,0.98201376,1
649,300,0.880797,0
327,312,0.98201376,1
920,226,0.95257413,1
834,195,0.9933072,1
560,801,0.7310586,0
825,175,0.9933072,1
743,301,0.9933072,1
703,268,0.98201376,1
629,212,0.880797,0
43,86,0.9933072,1
605,210,0.9933072,1
616,655,0.98201376,1
58,518,0.98201376,1
551,755,0.880797,0
343,407,0.9933072,1
750,10,0.7310586,0
619,236,0.98201376,1
888,120,0.98201376,1
373,828,0.880797,0
507,182,0.9933072,1
870,16,0.95257413,1
681,832,0.7310586,0
715,485,0.9933072,1
364,1010,0.95257413,1
600,293,0.7310586,0
882,208,0.95257413,1
926,68,0.98201376,1
797,377,0.98201376,1
726,510,0.98201376,1
904,123,0.98201376,1
748,290,0.98201376,1
685,264,0.98201376,1
621,585,0.95257413,1
795,878,0.98201376,1
864,471,0.7310586,0
621,403,0.95257413,1
576,471,0.98201376,1
159,128,0.98201376,1
933,392,0.880797,0
866,185,0.9933072,1
506,287,0.9933072,1
624,1015,0.880797,0
285,279,0.98201376,1
549,595,0.880797,0
801,301,0.98201376,1
870,875,0.95257413,1
275,427,0.98201376,1
643,870,0.98201376,1
388,968,0.98201376,1
716,297,0.95257413,1
798,288,0.95257413,1
929,150,0.880797,0
917,442,0.95257413,1
755,196,0.880797,0
298,11,0.9933072,1
12,825,0.9933072,1
654,639,0.880797,0
882,463,0.9933072,1
664,150,0.95257413,1
787,330,0.98201376,1
624,521,0.95257413,1
720,405,0.7310586,0
198,268,0.9933072,1
654,159,0.95257413,1
696,256,0.9933072,1
692,741,0.95257413,1
897,269,0.98201376,1
329,402,0.9933072,1
604,370,0.9933072,1
695,310,0.9933072,1
294,401,0.9933072,1
806,1132,0.95257413,1
253,450,0.880797,0
191,254,0.880797,0
362,750,0.7310586,0
451,503,0.880797,0
859,201,0.98201376,1
895,290,0.95257413,1
360,318,0.9933072,1
929,287,0.7310586,0
296,356,0.98201376,1
450,301,0.95257413,1
116,930,0.95257413,1
217,513,0.98201376,1
859,315,0.95257413,1
0,164,0.9933072,1
441,217,0.95257413,1
654,784,0.880797,0
576,47,0.9933072,1
859,332,0.95257413,1
793,274,0.98201376,1
585,2,0.9933072,1
660,209,0.9933072,1
568,99,0.9933072,1
428,226,0.880797,0
832,380,0.98201376,1
876,257,0.98201376,1
342,149,0.98201376,1
534,706,0.98201376,1
714,107,0.98201376,1
756,312,0.95257413,1
645,750,0.880797,0
909,136,0.95257413,1
806,256,0.98201376,1
931,171,0.9933072,1
757,897,0.95257413,1
504,143,0.95257413,1
845,569,0.98201376,1
717,14,0.9933072,1
456,146,0.9933072,1
704,182,0.880797,0
680,681,0.7310586,0
347,684,0.98201376,1
534,264,0.95257413,1
691,865,0.98201376,1
882,702,0.95257413,1
757,153,0.9933072,1
430,268,0.95257413,1
221,445,0.95257413,1
651,95,0.98201376,1
302,868,0.880797,0
289,94,0.98201376,1
936,241,0.95257413,1
428,154,0.880797,0
731,288,0.95257413,1
932,195,0.98201376,1
903,327,0.880797,0
915,211,0.9933072,1
473,607,0.98201376,1
720,683,0.98201376,1
94,510,0.98201376,1
920,891,0.95257413,1
